C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cartao.1_M1.xdf;03.10.19;11:51:52;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;0,87;-5,53;0,87;-6,53;;;;;;;;;;;;;;;;
;0,87;-3,37;0,87;-7,50;;;;;;;;;;;;;;;;
;0,87;-6,43;0,87;-5,64;;;;;;;;;;;;;;;;
;0,87;-1,67;0,87;-1,84;;;;;;;;;;;;;;;;
;0,87;-4,84;0,87;-0,76;;;;;;;;;;;;;;;;
;0,87;5,27;0,87;-1,11;;;;;;;;;;;;;;;;
;0,87;4,68;0,87;3,89;;;;;;;;;;;;;;;;
;0,87;0,45;0,87;9,13;;;;;;;;;;;;;;;;
;0,87;8,45;0,87;6,25;;;;;;;;;;;;;;;;
;0,87;3,85;0,87;4,73;;;;;;;;;;;;;;;;
;0,87;1,21;0,87;2,06;;;;;;;;;;;;;;;;
;0,87;2,13;0,87;-0,80;;;;;;;;;;;;;;;;
;0,87;-0,45;0,87;-1,75;;;;;;;;;;;;;;;;
;0,87;1,48;0,87;0,47;;;;;;;;;;;;;;;;
;0,87;0,37;0,87;1,92;;;;;;;;;;;;;;;;
;0,87;1,92;0,87;2,96;;;;;;;;;;;;;;;;
;0,87;2,83;0,87;2,08;;;;;;;;;;;;;;;;
;0,87;-0,01;0,87;2,32;;;;;;;;;;;;;;;;
;0,87;0,71;0,87;-0,61;;;;;;;;;;;;;;;;
;0,88;0,32;0,88;-0,96;;;;;;;;;;;;;;;;
;0,88;-3,85;0,88;-1,73;;;;;;;;;;;;;;;;
;0,88;0,72;0,88;-2,56;;;;;;;;;;;;;;;;
;0,88;-1,06;0,88;-1,76;;;;;;;;;;;;;;;;
;0,88;0,55;0,88;1,34;;;;;;;;;;;;;;;;
;0,88;1,69;0,88;2,37;;;;;;;;;;;;;;;;
;0,88;1,91;0,88;3,48;;;;;;;;;;;;;;;;
;0,88;0,27;0,88;2,02;;;;;;;;;;;;;;;;
;0,88;-1,28;0,88;-0,73;;;;;;;;;;;;;;;;
;0,88;-1,82;0,88;-4,66;;;;;;;;;;;;;;;;
;0,88;-0,52;0,88;-4,34;;;;;;;;;;;;;;;;
;0,88;-1,64;0,88;-1,10;;;;;;;;;;;;;;;;
;0,88;0,14;0,88;2,68;;;;;;;;;;;;;;;;
;0,88;-0,61;0,88;2,39;;;;;;;;;;;;;;;;
;0,88;3,24;0,88;0,46;;;;;;;;;;;;;;;;
;0,88;1,96;0,88;0,27;;;;;;;;;;;;;;;;
;0,88;0,05;0,88;2,40;;;;;;;;;;;;;;;;
;0,88;0,47;0,88;1,42;;;;;;;;;;;;;;;;
;0,88;2,03;0,88;0,43;;;;;;;;;;;;;;;;
;0,88;-0,77;0,88;-0,06;;;;;;;;;;;;;;;;
;0,88;-1,08;0,88;-0,38;;;;;;;;;;;;;;;;
;0,88;-3,01;0,88;-2,43;;;;;;;;;;;;;;;;
;0,88;-3,44;0,88;-3,86;;;;;;;;;;;;;;;;
;0,88;-8,12;0,88;-6,13;;;;;;;;;;;;;;;;
;0,88;-5,84;0,88;-9,17;;;;;;;;;;;;;;;;
;0,88;-3,69;0,88;-8,75;;;;;;;;;;;;;;;;
;0,88;-4,78;0,88;-2,72;;;;;;;;;;;;;;;;
;0,88;-1,99;0,88;0,84;;;;;;;;;;;;;;;;
;0,88;1,49;0,88;2,23;;;;;;;;;;;;;;;;
;0,88;0,36;0,88;1,77;;;;;;;;;;;;;;;;
;0,88;4,58;0,88;1,08;;;;;;;;;;;;;;;;
;0,88;5,09;0,88;3,10;;;;;;;;;;;;;;;;
;0,88;3,88;0,88;7,82;;;;;;;;;;;;;;;;
;0,88;0,09;0,88;7,08;;;;;;;;;;;;;;;;
;0,88;1,20;0,88;-0,28;;;;;;;;;;;;;;;;
;0,88;1,15;0,88;-6,08;;;;;;;;;;;;;;;;
;0,88;-2,39;0,88;-4,25;;;;;;;;;;;;;;;;
;0,88;-0,84;0,88;-0,43;;;;;;;;;;;;;;;;
;0,88;-1,75;0,88;3,12;;;;;;;;;;;;;;;;
;0,88;-2,00;0,88;0,78;;;;;;;;;;;;;;;;
;0,88;3,47;0,88;-2,98;;;;;;;;;;;;;;;;
;0,89;2,73;0,89;-1,33;;;;;;;;;;;;;;;;
;0,89;6,30;0,89;6,08;;;;;;;;;;;;;;;;
;0,89;1,88;0,89;11,87;;;;;;;;;;;;;;;;
;0,89;3,88;0,89;7,48;;;;;;;;;;;;;;;;
;0,89;7,80;0,89;0,03;;;;;;;;;;;;;;;;
;0,89;-0,25;0,89;-0,76;;;;;;;;;;;;;;;;
;0,89;2,45;0,89;0,14;;;;;;;;;;;;;;;;
;0,89;-1,34;0,89;2,95;;;;;;;;;;;;;;;;
;0,89;-6,53;0,89;0,23;;;;;;;;;;;;;;;;
;0,89;1,38;0,89;-7,52;;;;;;;;;;;;;;;;
;0,89;-1,19;0,89;-7,33;;;;;;;;;;;;;;;;
;0,89;-1,59;0,89;0,45;;;;;;;;;;;;;;;;
;0,89;-3,10;0,89;4,95;;;;;;;;;;;;;;;;
;0,89;1,54;0,89;1,59;;;;;;;;;;;;;;;;
;0,89;4,82;0,89;-1,24;;;;;;;;;;;;;;;;
;0,89;-0,43;0,89;0,95;;;;;;;;;;;;;;;;
;0,89;5,03;0,89;2,69;;;;;;;;;;;;;;;;
;0,89;5,22;0,89;6,89;;;;;;;;;;;;;;;;
;0,89;0,23;0,89;7,86;;;;;;;;;;;;;;;;
;0,89;7,86;0,89;2,55;;;;;;;;;;;;;;;;
;0,89;4,08;0,89;1,12;;;;;;;;;;;;;;;;
;0,89;3,02;0,89;3,80;;;;;;;;;;;;;;;;
;0,89;0,53;0,89;4,77;;;;;;;;;;;;;;;;
;0,89;-0,15;0,89;1,19;;;;;;;;;;;;;;;;
;0,89;-0,74;0,89;-3,08;;;;;;;;;;;;;;;;
;0,89;-7,18;0,89;-6,19;;;;;;;;;;;;;;;;
;0,89;-5,45;0,89;-9,05;;;;;;;;;;;;;;;;
;0,89;-8,63;0,89;-8,39;;;;;;;;;;;;;;;;
;0,89;-11,00;0,89;-8,12;;;;;;;;;;;;;;;;
;0,89;-5,93;0,89;-9,55;;;;;;;;;;;;;;;;
;0,89;-8,69;0,89;-8,22;;;;;;;;;;;;;;;;
;0,89;-6,11;0,89;-6,05;;;;;;;;;;;;;;;;
;0,89;-7,02;0,89;-4,68;;;;;;;;;;;;;;;;
;0,89;-2,25;0,89;-4,96;;;;;;;;;;;;;;;;
;0,89;-0,65;0,89;-1,84;;;;;;;;;;;;;;;;
;0,89;-2,03;0,89;1,31;;;;;;;;;;;;;;;;
;0,89;5,31;0,89;2,71;;;;;;;;;;;;;;;;
;0,89;2,66;0,89;5,42;;;;;;;;;;;;;;;;
;0,89;3,41;0,89;5,62;;;;;;;;;;;;;;;;
;0,89;9,14;0,89;3,99;;;;;;;;;;;;;;;;
;0,89;6,78;0,89;6,93;;;;;;;;;;;;;;;;
;0,90;8,01;0,90;10,16;;;;;;;;;;;;;;;;
;0,90;4,01;0,90;10,01;;;;;;;;;;;;;;;;
;0,90;5,09;0,90;3,57;;;;;;;;;;;;;;;;
;0,90;5,14;0,90;-0,32;;;;;;;;;;;;;;;;
;0,90;-2,83;0,90;-0,51;;;;;;;;;;;;;;;;
;0,90;1,98;0,90;-1,11;;;;;;;;;;;;;;;;
;0,90;-1,49;0,90;0,22;;;;;;;;;;;;;;;;
;0,90;-4,10;0,90;-0,09;;;;;;;;;;;;;;;;
;0,90;-0,72;0,90;-4,17;;;;;;;;;;;;;;;;
;0,90;-2,22;0,90;-5,05;;;;;;;;;;;;;;;;
;0,90;-0,99;0,90;-2,16;;;;;;;;;;;;;;;;
;0,90;-2,39;0,90;1,29;;;;;;;;;;;;;;;;
;0,90;-1,74;0,90;0,88;;;;;;;;;;;;;;;;
;0,90;-0,27;0,90;-1,75;;;;;;;;;;;;;;;;
;0,90;-4,06;0,90;-3,62;;;;;;;;;;;;;;;;
;0,90;-1,30;0,90;-5,12;;;;;;;;;;;;;;;;
;0,90;-2,08;0,90;-2,43;;;;;;;;;;;;;;;;
;0,90;-6,41;0,90;-0,41;;;;;;;;;;;;;;;;
;0,90;0,86;0,90;-3,05;;;;;;;;;;;;;;;;
;0,90;1,12;0,90;-2,49;;;;;;;;;;;;;;;;
;0,90;1,24;0,90;2,49;;;;;;;;;;;;;;;;
;0,90;3,02;0,90;5,61;;;;;;;;;;;;;;;;
;0,90;6,77;0,90;6,40;;;;;;;;;;;;;;;;
;0,90;3,78;0,90;7,17;;;;;;;;;;;;;;;;
;0,90;-0,94;0,90;3,37;;;;;;;;;;;;;;;;
;0,90;0,43;0,90;-3,99;;;;;;;;;;;;;;;;
;0,90;-4,91;0,90;-7,17;;;;;;;;;;;;;;;;
;0,90;-9,87;0,90;-7,85;;;;;;;;;;;;;;;;
;0,90;-5,83;0,90;-10,11;;;;;;;;;;;;;;;;
;0,90;-3,09;0,90;-7,21;;;;;;;;;;;;;;;;
;0,90;-2,82;0,90;-0,51;;;;;;;;;;;;;;;;
;0,90;4,09;0,90;4,55;;;;;;;;;;;;;;;;
;0,90;7,98;0,90;8,58;;;;;;;;;;;;;;;;
;0,90;5,17;0,90;11,93;;;;;;;;;;;;;;;;
;0,90;0,94;0,90;6,78;;;;;;;;;;;;;;;;
;0,90;3,36;0,90;-3,33;;;;;;;;;;;;;;;;
;0,90;-1,70;0,90;-6,80;;;;;;;;;;;;;;;;
;0,90;-6,17;0,90;-5,03;;;;;;;;;;;;;;;;
;0,90;1,23;0,90;-3,46;;;;;;;;;;;;;;;;
;0,90;1,96;0,90;2,89;;;;;;;;;;;;;;;;
;0,90;1,52;0,90;7,68;;;;;;;;;;;;;;;;
;0,91;4,16;0,91;6,19;;;;;;;;;;;;;;;;
;0,91;5,04;0,91;1,96;;;;;;;;;;;;;;;;
;0,91;2,27;0,91;1,88;;;;;;;;;;;;;;;;
;0,91;-6,33;0,91;0,14;;;;;;;;;;;;;;;;
;0,91;-2,33;0,91;-6,60;;;;;;;;;;;;;;;;
;0,91;-1,67;0,91;-9,00;;;;;;;;;;;;;;;;
;0,91;-5,34;0,91;-3,78;;;;;;;;;;;;;;;;
;0,91;1,27;0,91;0,06;;;;;;;;;;;;;;;;
;0,91;6,35;0,91;5,85;;;;;;;;;;;;;;;;
;0,91;3,64;0,91;10,81;;;;;;;;;;;;;;;;
;0,91;6,41;0,91;8,74;;;;;;;;;;;;;;;;
;0,91;6,65;0,91;3,47;;;;;;;;;;;;;;;;
;0,91;0,79;0,91;1,85;;;;;;;;;;;;;;;;
;0,91;-3,50;0,91;-1,79;;;;;;;;;;;;;;;;
;0,91;-0,99;0,91;-6,04;;;;;;;;;;;;;;;;
;0,91;-1,01;0,91;-5,25;;;;;;;;;;;;;;;;
;0,91;-2,99;0,91;0,22;;;;;;;;;;;;;;;;
;0,91;-1,19;0,91;1,60;;;;;;;;;;;;;;;;
;0,91;3,25;0,91;1,25;;;;;;;;;;;;;;;;
;0,91;-2,52;0,91;1,70;;;;;;;;;;;;;;;;
;0,91;-3,16;0,91;-2,02;;;;;;;;;;;;;;;;
;0,91;-0,07;0,91;-6,36;;;;;;;;;;;;;;;;
;0,91;-6,32;0,91;-4,53;;;;;;;;;;;;;;;;
;0,91;-7,79;0,91;-4,52;;;;;;;;;;;;;;;;
;0,91;-5,12;0,91;-7,41;;;;;;;;;;;;;;;;
;0,91;-5,71;0,91;-7,85;;;;;;;;;;;;;;;;
;0,91;-5,65;0,91;-5,53;;;;;;;;;;;;;;;;
;0,91;-3,57;0,91;-3,77;;;;;;;;;;;;;;;;
;0,91;1,97;0,91;-0,61;;;;;;;;;;;;;;;;
;0,91;-1,48;0,91;4,30;;;;;;;;;;;;;;;;
;0,91;-0,80;0,91;3,00;;;;;;;;;;;;;;;;
;0,91;6,97;0,91;-1,25;;;;;;;;;;;;;;;;
;0,91;6,14;0,91;2,78;;;;;;;;;;;;;;;;
;0,91;6,49;0,91;10,08;;;;;;;;;;;;;;;;
;0,91;8,67;0,91;13,45;;;;;;;;;;;;;;;;
;0,91;8,77;0,91;11,11;;;;;;;;;;;;;;;;
;0,91;10,27;0,91;7,06;;;;;;;;;;;;;;;;
;0,91;6,69;0,91;4,93;;;;;;;;;;;;;;;;
;0,91;5,35;0,91;5,44;;;;;;;;;;;;;;;;
;0,91;-1,70;0,91;4,60;;;;;;;;;;;;;;;;
;0,91;-3,58;0,91;-2,56;;;;;;;;;;;;;;;;
;0,92;-2,17;0,92;-10,39;;;;;;;;;;;;;;;;
;0,92;-1,95;0,92;-9,33;;;;;;;;;;;;;;;;
;0,92;-0,87;0,92;-0,24;;;;;;;;;;;;;;;;
;0,92;0,42;0,92;7,66;;;;;;;;;;;;;;;;
;0,92;2,61;0,92;7,91;;;;;;;;;;;;;;;;
;0,92;6,05;0,92;2,71;;;;;;;;;;;;;;;;
;0,92;3,66;0,92;0,60;;;;;;;;;;;;;;;;
;0,92;3,51;0,92;1,73;;;;;;;;;;;;;;;;
;0,92;-0,89;0,92;4,73;;;;;;;;;;;;;;;;
;0,92;-3,01;0,92;0,81;;;;;;;;;;;;;;;;
;0,92;0,51;0,92;-5,37;;;;;;;;;;;;;;;;
;0,92;-5,08;0,92;-7,18;;;;;;;;;;;;;;;;
;0,92;-3,45;0,92;-4,99;;;;;;;;;;;;;;;;
;0,92;-3,38;0,92;-2,15;;;;;;;;;;;;;;;;
;0,92;0,04;0,92;0,24;;;;;;;;;;;;;;;;
;0,92;3,60;0,92;2,47;;;;;;;;;;;;;;;;
;0,92;0,38;0,92;4,83;;;;;;;;;;;;;;;;
;0,92;4,48;0,92;3,29;;;;;;;;;;;;;;;;
;0,92;1,16;0,92;2,61;;;;;;;;;;;;;;;;
;0,92;-0,58;0,92;-0,13;;;;;;;;;;;;;;;;
;0,92;-0,96;0,92;-2,13;;;;;;;;;;;;;;;;
;0,92;-8,71;0,92;-5,13;;;;;;;;;;;;;;;;
;0,92;-4,09;0,92;-9,01;;;;;;;;;;;;;;;;
;0,92;-9,13;0,92;-9,74;;;;;;;;;;;;;;;;
;0,92;-5,24;0,92;-7,93;;;;;;;;;;;;;;;;
;0,92;-2,22;0,92;-3,47;;;;;;;;;;;;;;;;
;0,92;-2,90;0,92;1,76;;;;;;;;;;;;;;;;
;0,92;4,49;0,92;3,23;;;;;;;;;;;;;;;;
;0,92;-0,31;0,92;4,78;;;;;;;;;;;;;;;;
;0,92;-0,45;0,92;0,94;;;;;;;;;;;;;;;;
;0,92;-0,48;0,92;-3,17;;;;;;;;;;;;;;;;
;0,92;-8,28;0,92;-6,63;;;;;;;;;;;;;;;;
;0,92;-0,58;0,92;-8,50;;;;;;;;;;;;;;;;
;0,92;-5,18;0,92;-4,47;;;;;;;;;;;;;;;;
;0,92;0,53;0,92;0,64;;;;;;;;;;;;;;;;
;0,92;6,79;0,92;5,47;;;;;;;;;;;;;;;;
;0,92;7,83;0,92;10,97;;;;;;;;;;;;;;;;
;0,92;12,41;0,92;13,84;;;;;;;;;;;;;;;;
;0,92;6,40;0,92;13,39;;;;;;;;;;;;;;;;
;0,92;5,63;0,92;5,87;;;;;;;;;;;;;;;;
;0,92;1,41;0,92;-1,52;;;;;;;;;;;;;;;;
;0,93;-7,28;0,93;-7,59;;;;;;;;;;;;;;;;
;0,93;1,69;0,93;-10,04;;;;;;;;;;;;;;;;
;0,93;-4,92;0,93;-2,53;;;;;;;;;;;;;;;;
;0,93;-0,26;0,93;3,60;;;;;;;;;;;;;;;;
;0,93;9,37;0,93;6,28;;;;;;;;;;;;;;;;
;0,93;2,87;0,93;10,24;;;;;;;;;;;;;;;;
;0,93;5,95;0,93;7,47;;;;;;;;;;;;;;;;
;0,93;-0,08;0,93;2,13;;;;;;;;;;;;;;;;
;0,93;-7,02;0,93;-6,35;;;;;;;;;;;;;;;;
;0,93;-6,77;0,93;-13,16;;;;;;;;;;;;;;;;
;0,93;-17,57;0,93;-16,09;;;;;;;;;;;;;;;;
;0,93;-6,62;0,93;-16,60;;;;;;;;;;;;;;;;
;0,93;-6,19;0,93;-7,89;;;;;;;;;;;;;;;;
;0,93;-6,26;0,93;2,45;;;;;;;;;;;;;;;;
;0,93;6,82;0,93;5,15;;;;;;;;;;;;;;;;
;0,93;2,79;0,93;7,82;;;;;;;;;;;;;;;;
;0,93;3,50;0,93;5,67;;;;;;;;;;;;;;;;
;0,93;2,56;0,93;1,43;;;;;;;;;;;;;;;;
;0,93;-5,44;0,93;-3,22;;;;;;;;;;;;;;;;
;0,93;-1,30;0,93;-7,47;;;;;;;;;;;;;;;;
;0,93;-7,18;0,93;-7,55;;;;;;;;;;;;;;;;
;0,93;0,37;0,93;-4,85;;;;;;;;;;;;;;;;
;0,93;2,20;0,93;2,69;;;;;;;;;;;;;;;;
;0,93;1,95;0,93;8,97;;;;;;;;;;;;;;;;
;0,93;10,10;0,93;9,15;;;;;;;;;;;;;;;;
;0,93;3,97;0,93;8,47;;;;;;;;;;;;;;;;
;0,93;1,10;0,93;3,21;;;;;;;;;;;;;;;;
;0,93;-0,22;0,93;-3,66;;;;;;;;;;;;;;;;
;0,93;-10,79;0,93;-8,59;;;;;;;;;;;;;;;;
;0,93;-5,97;0,93;-13,21;;;;;;;;;;;;;;;;
;0,93;-6,34;0,93;-11,34;;;;;;;;;;;;;;;;
;0,93;-0,07;0,93;-2,89;;;;;;;;;;;;;;;;
;0,93;3,80;0,93;8,38;;;;;;;;;;;;;;;;
;0,93;4,38;0,93;13,42;;;;;;;;;;;;;;;;
;0,93;13,27;0,93;10,65;;;;;;;;;;;;;;;;
;0,93;5,58;0,93;8,48;;;;;;;;;;;;;;;;
;0,93;3,00;0,93;3,50;;;;;;;;;;;;;;;;
;0,93;4,27;0,93;-1,23;;;;;;;;;;;;;;;;
;0,93;-4,00;0,93;-1,71;;;;;;;;;;;;;;;;
;0,93;3,24;0,93;-2,69;;;;;;;;;;;;;;;;
;0,93;7,20;0,93;2,09;;;;;;;;;;;;;;;;
;0,94;7,85;0,94;11,75;;;;;;;;;;;;;;;;
;0,94;13,11;0,94;17,76;;;;;;;;;;;;;;;;
;0,94;9,67;0,94;17,02;;;;;;;;;;;;;;;;
;0,94;6,04;0,94;8,78;;;;;;;;;;;;;;;;
;0,94;-0,67;0,94;-3,04;;;;;;;;;;;;;;;;
;0,94;-8,55;0,94;-12,42;;;;;;;;;;;;;;;;
;0,94;-11,22;0,94;-16,77;;;;;;;;;;;;;;;;
;0,94;-16,38;0,94;-15,71;;;;;;;;;;;;;;;;
;0,94;-7,20;0,94;-13,93;;;;;;;;;;;;;;;;
;0,94;-1,41;0,94;-4,30;;;;;;;;;;;;;;;;
;0,94;-3,21;0,94;6,50;;;;;;;;;;;;;;;;
;0,94;6,31;0,94;9,07;;;;;;;;;;;;;;;;
;0,94;1,10;0,94;6,55;;;;;;;;;;;;;;;;
;0,94;-4,92;0,94;-1,30;;;;;;;;;;;;;;;;
;0,94;-7,27;0,94;-12,72;;;;;;;;;;;;;;;;
;0,94;-14,93;0,94;-18,65;;;;;;;;;;;;;;;;
;0,94;-13,22;0,94;-18,98;;;;;;;;;;;;;;;;
;0,94;-13,17;0,94;-13,45;;;;;;;;;;;;;;;;
;0,94;-2,19;0,94;-6,66;;;;;;;;;;;;;;;;
;0,94;7,45;0,94;6,02;;;;;;;;;;;;;;;;
;0,94;7,87;0,94;17,84;;;;;;;;;;;;;;;;
;0,94;17,28;0,94;20,93;;;;;;;;;;;;;;;;
;0,94;12,43;0,94;17,84;;;;;;;;;;;;;;;;
;0,94;4,61;0,94;8,96;;;;;;;;;;;;;;;;
;0,94;5,11;0,94;-4,06;;;;;;;;;;;;;;;;
;0,94;-3,95;0,94;-7,93;;;;;;;;;;;;;;;;
;0,94;-1,85;0,94;-6,87;;;;;;;;;;;;;;;;
;0,94;-0,35;0,94;0,18;;;;;;;;;;;;;;;;
;0,94;0,22;0,94;4,78;;;;;;;;;;;;;;;;
;0,94;12,15;0,94;7,63;;;;;;;;;;;;;;;;
;0,94;5,97;0,94;11,58;;;;;;;;;;;;;;;;
;0,94;6,87;0,94;11,28;;;;;;;;;;;;;;;;
;0,94;1,67;0,94;4,78;;;;;;;;;;;;;;;;
;0,94;-8,28;0,94;-5,35;;;;;;;;;;;;;;;;
;0,94;-7,63;0,94;-17,27;;;;;;;;;;;;;;;;
;0,94;-11,72;0,94;-19,36;;;;;;;;;;;;;;;;
;0,94;-4,27;0,94;-11,94;;;;;;;;;;;;;;;;
;0,94;-1,36;0,94;3,78;;;;;;;;;;;;;;;;
;0,94;2,41;0,94;12,32;;;;;;;;;;;;;;;;
;0,94;16,64;0,94;13,33;;;;;;;;;;;;;;;;
;0,94;9,54;0,94;14,02;;;;;;;;;;;;;;;;
;0,95;6,37;0,95;11,57;;;;;;;;;;;;;;;;
;0,95;0,76;0,95;1,74;;;;;;;;;;;;;;;;
;0,95;-5,48;0,95;-7,87;;;;;;;;;;;;;;;;
;0,95;-12,63;0,95;-15,65;;;;;;;;;;;;;;;;
;0,95;-14,89;0,95;-19,41;;;;;;;;;;;;;;;;
;0,95;-6,27;0,95;-17,32;;;;;;;;;;;;;;;;
;0,95;-6,15;0,95;-2,84;;;;;;;;;;;;;;;;
;0,95;-6,12;0,95;5,83;;;;;;;;;;;;;;;;
;0,95;10,85;0,95;5,44;;;;;;;;;;;;;;;;
;0,95;6,13;0,95;7,59;;;;;;;;;;;;;;;;
;0,95;3,48;0,95;9,33;;;;;;;;;;;;;;;;
;0,95;4,03;0,95;3,87;;;;;;;;;;;;;;;;
;0,95;-1,29;0,95;-0,96;;;;;;;;;;;;;;;;
;0,95;-6,63;0,95;-6,50;;;;;;;;;;;;;;;;
;0,95;-9,52;0,95;-11,88;;;;;;;;;;;;;;;;
;0,95;-5,72;0,95;-14,30;;;;;;;;;;;;;;;;
;0,95;-4,83;0,95;-6,29;;;;;;;;;;;;;;;;
;0,95;-5,88;0,95;1,10;;;;;;;;;;;;;;;;
;0,95;7,02;0,95;4,17;;;;;;;;;;;;;;;;
;0,95;0,97;0,95;7,23;;;;;;;;;;;;;;;;
;0,95;2,04;0,95;5,11;;;;;;;;;;;;;;;;
;0,95;2,75;0,95;-0,93;;;;;;;;;;;;;;;;
;0,95;-3,86;0,95;-3,19;;;;;;;;;;;;;;;;
;0,95;-5,33;0,95;-5,78;;;;;;;;;;;;;;;;
;0,95;-4,02;0,95;-7,74;;;;;;;;;;;;;;;;
;0,95;1,03;0,95;-5,31;;;;;;;;;;;;;;;;
;0,95;4,66;0,95;4,57;;;;;;;;;;;;;;;;
;0,95;6,39;0,95;12,70;;;;;;;;;;;;;;;;
;0,95;17,69;0,95;16,31;;;;;;;;;;;;;;;;
;0,95;10,91;0,95;18,53;;;;;;;;;;;;;;;;
;0,95;9,31;0,95;13,18;;;;;;;;;;;;;;;;
;0,95;8,34;0,95;3,42;;;;;;;;;;;;;;;;
;0,95;-2,40;0,95;-1,92;;;;;;;;;;;;;;;;
;0,95;-5,07;0,95;-7,22;;;;;;;;;;;;;;;;
;0,95;-4,84;0,95;-9,97;;;;;;;;;;;;;;;;
;0,95;-5,41;0,95;-7,37;;;;;;;;;;;;;;;;
;0,95;-5,72;0,95;-2,17;;;;;;;;;;;;;;;;
;0,95;-3,13;0,95;-1,72;;;;;;;;;;;;;;;;
;0,95;2,84;0,95;-0,87;;;;;;;;;;;;;;;;
;0,95;-3,50;0,95;1,70;;;;;;;;;;;;;;;;
;0,95;-3,41;0,95;-0,05;;;;;;;;;;;;;;;;
;0,96;-3,72;0,96;-6,02;;;;;;;;;;;;;;;;
;0,96;-6,88;0,96;-8,79;;;;;;;;;;;;;;;;
;0,96;-7,93;0,96;-9,88;;;;;;;;;;;;;;;;
;0,96;-4,12;0,96;-7,85;;;;;;;;;;;;;;;;
;0,96;-2,59;0,96;-2,29;;;;;;;;;;;;;;;;
;0,96;1,66;0,96;3,78;;;;;;;;;;;;;;;;
;0,96;3,60;0,96;6,60;;;;;;;;;;;;;;;;
;0,96;7,08;0,96;6,95;;;;;;;;;;;;;;;;
;0,96;3,51;0,96;6,55;;;;;;;;;;;;;;;;
;0,96;0,81;0,96;2,72;;;;;;;;;;;;;;;;
;0,96;1,82;0,96;-2,55;;;;;;;;;;;;;;;;
;0,96;-2,35;0,96;-3,62;;;;;;;;;;;;;;;;
;0,96;-2,88;0,96;-3,25;;;;;;;;;;;;;;;;
;0,96;0,67;0,96;-1,81;;;;;;;;;;;;;;;;
;0,96;-3,71;0,96;1,22;;;;;;;;;;;;;;;;
;0,96;1,13;0,96;-0,08;;;;;;;;;;;;;;;;
;0,96;2,52;0,96;-0,16;;;;;;;;;;;;;;;;
;0,96;0,81;0,96;1,86;;;;;;;;;;;;;;;;
;0,96;1,64;0,96;3,72;;;;;;;;;;;;;;;;
;0,96;-2,35;0,96;1,58;;;;;;;;;;;;;;;;
;0,96;3,47;0,96;-2,59;;;;;;;;;;;;;;;;
;0,96;0,89;0,96;-1,58;;;;;;;;;;;;;;;;
;0,96;0,38;0,96;2,15;;;;;;;;;;;;;;;;
;0,96;6,38;0,96;4,72;;;;;;;;;;;;;;;;
;0,96;0,75;0,96;7,71;;;;;;;;;;;;;;;;
;0,96;4,26;0,96;3,76;;;;;;;;;;;;;;;;
;0,96;6,64;0,96;0,93;;;;;;;;;;;;;;;;
;0,96;-0,85;0,96;2,35;;;;;;;;;;;;;;;;
;0,96;0,09;0,96;1,95;;;;;;;;;;;;;;;;
;0,96;-3,83;0,96;-2,07;;;;;;;;;;;;;;;;
;0,96;-2,45;0,96;-6,54;;;;;;;;;;;;;;;;
;0,96;-2,57;0,96;-6,90;;;;;;;;;;;;;;;;
;0,96;-4,96;0,96;-3,17;;;;;;;;;;;;;;;;
;0,96;0,45;0,96;-0,14;;;;;;;;;;;;;;;;
;0,96;-3,57;0,96;2,23;;;;;;;;;;;;;;;;
;0,96;4,22;0,96;-0,60;;;;;;;;;;;;;;;;
;0,96;5,65;0,96;2,20;;;;;;;;;;;;;;;;
;0,96;-3,55;0,96;5,99;;;;;;;;;;;;;;;;
;0,96;1,65;0,96;2,45;;;;;;;;;;;;;;;;
;0,96;-5,10;0,96;-4,50;;;;;;;;;;;;;;;;
;0,96;-3,26;0,96;-9,95;;;;;;;;;;;;;;;;
;0,97;-2,38;0,97;-8,69;;;;;;;;;;;;;;;;
;0,97;-5,35;0,97;-1,27;;;;;;;;;;;;;;;;
;0,97;1,82;0,97;3,11;;;;;;;;;;;;;;;;
;0,97;3,06;0,97;5,22;;;;;;;;;;;;;;;;
;0,97;8,86;0,97;5,44;;;;;;;;;;;;;;;;
;0,97;9,92;0,97;9,45;;;;;;;;;;;;;;;;
