C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cortica.3_M2.xdf;03.10.19;11:54:33;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;0,43;1,42;0,43;-2,06;;;;;;;;;;;;;;;;
;0,43;0,29;0,43;0,14;;;;;;;;;;;;;;;;
;0,43;-1,41;0,43;1,48;;;;;;;;;;;;;;;;
;0,43;0,07;0,43;0,01;;;;;;;;;;;;;;;;
;0,43;1,63;0,43;1,06;;;;;;;;;;;;;;;;
;0,43;2,73;0,43;1,74;;;;;;;;;;;;;;;;
;0,43;2,13;0,43;0,18;;;;;;;;;;;;;;;;
;0,43;-0,10;0,43;0,55;;;;;;;;;;;;;;;;
;0,43;-1,83;0,43;1,17;;;;;;;;;;;;;;;;
;0,43;0,20;0,43;0,63;;;;;;;;;;;;;;;;
;0,43;2,03;0,43;-1,69;;;;;;;;;;;;;;;;
;0,43;0,49;0,43;-0,05;;;;;;;;;;;;;;;;
;0,43;-2,15;0,43;0,52;;;;;;;;;;;;;;;;
;0,43;-1,47;0,43;0,19;;;;;;;;;;;;;;;;
;0,43;0,91;0,43;0,37;;;;;;;;;;;;;;;;
;0,43;2,94;0,43;0,66;;;;;;;;;;;;;;;;
;0,43;1,94;0,43;0,01;;;;;;;;;;;;;;;;
;0,43;-0,82;0,43;0,31;;;;;;;;;;;;;;;;
;0,43;-2,55;0,43;0,64;;;;;;;;;;;;;;;;
;0,43;-0,23;0,43;0,06;;;;;;;;;;;;;;;;
;0,43;1,50;0,43;-2,94;;;;;;;;;;;;;;;;
;0,43;-0,58;0,43;0,97;;;;;;;;;;;;;;;;
;0,43;-1,41;0,43;2,37;;;;;;;;;;;;;;;;
;0,43;1,76;0,43;0,31;;;;;;;;;;;;;;;;
;0,43;3,79;0,43;2,10;;;;;;;;;;;;;;;;
;0,43;3,75;0,43;2,69;;;;;;;;;;;;;;;;
;0,43;2,28;0,43;1,07;;;;;;;;;;;;;;;;
;0,43;-0,44;0,43;-0,49;;;;;;;;;;;;;;;;
;0,43;-2,97;0,43;0,77;;;;;;;;;;;;;;;;
;0,43;-0,99;0,43;0,11;;;;;;;;;;;;;;;;
;0,43;1,15;0,43;-3,69;;;;;;;;;;;;;;;;
;0,43;-0,51;0,43;1,55;;;;;;;;;;;;;;;;
;0,43;-0,92;0,43;1,77;;;;;;;;;;;;;;;;
;0,43;1,90;0,43;0,62;;;;;;;;;;;;;;;;
;0,43;3,57;0,43;2,51;;;;;;;;;;;;;;;;
;0,44;3,75;0,44;1,43;;;;;;;;;;;;;;;;
;0,44;1,11;0,44;-0,31;;;;;;;;;;;;;;;;
;0,44;-2,62;0,44;-0,09;;;;;;;;;;;;;;;;
;0,44;-3,81;0,44;-0,75;;;;;;;;;;;;;;;;
;0,44;-1,01;0,44;-0,75;;;;;;;;;;;;;;;;
;0,44;1,31;0,44;-2,86;;;;;;;;;;;;;;;;
;0,44;-0,21;0,44;0,59;;;;;;;;;;;;;;;;
;0,44;-1,16;0,44;1,65;;;;;;;;;;;;;;;;
;0,44;0,65;0,44;-0,06;;;;;;;;;;;;;;;;
;0,44;2,41;0,44;1,45;;;;;;;;;;;;;;;;
;0,44;2,20;0,44;-0,76;;;;;;;;;;;;;;;;
;0,44;-0,84;0,44;-1,27;;;;;;;;;;;;;;;;
;0,44;-4,63;0,44;-2,07;;;;;;;;;;;;;;;;
;0,44;-5,20;0,44;-1,26;;;;;;;;;;;;;;;;
;0,44;-1,27;0,44;-1,40;;;;;;;;;;;;;;;;
;0,44;1,82;0,44;-2,99;;;;;;;;;;;;;;;;
;0,44;0,55;0,44;1,70;;;;;;;;;;;;;;;;
;0,44;-0,37;0,44;0,87;;;;;;;;;;;;;;;;
;0,44;0,17;0,44;-0,47;;;;;;;;;;;;;;;;
;0,44;0,45;0,44;0,57;;;;;;;;;;;;;;;;
;0,44;0,14;0,44;-1,48;;;;;;;;;;;;;;;;
;0,44;-1,42;0,44;-1,30;;;;;;;;;;;;;;;;
;0,44;-3,31;0,44;-1,79;;;;;;;;;;;;;;;;
;0,44;-2,83;0,44;1,38;;;;;;;;;;;;;;;;
;0,44;2,25;0,44;1,68;;;;;;;;;;;;;;;;
;0,44;5,73;0,44;-1,43;;;;;;;;;;;;;;;;
;0,44;2,63;0,44;4,44;;;;;;;;;;;;;;;;
;0,44;0,53;0,44;2,87;;;;;;;;;;;;;;;;
;0,44;0,82;0,44;-1,43;;;;;;;;;;;;;;;;
;0,44;-0,40;0,44;0,18;;;;;;;;;;;;;;;;
;0,44;-1,86;0,44;-2,07;;;;;;;;;;;;;;;;
;0,44;-3,01;0,44;-2,49;;;;;;;;;;;;;;;;
;0,44;-3,71;0,44;-1,51;;;;;;;;;;;;;;;;
;0,44;-1,58;0,44;1,29;;;;;;;;;;;;;;;;
;0,44;3,68;0,44;2,26;;;;;;;;;;;;;;;;
;0,44;6,66;0,44;0,04;;;;;;;;;;;;;;;;
;0,44;2,99;0,44;3,92;;;;;;;;;;;;;;;;
;0,44;0,09;0,44;3,09;;;;;;;;;;;;;;;;
;0,44;-0,22;0,44;-1,75;;;;;;;;;;;;;;;;
;0,44;-0,77;0,44;-0,20;;;;;;;;;;;;;;;;
;0,44;-1,98;0,44;-2,48;;;;;;;;;;;;;;;;
;0,45;-2,62;0,45;-1,13;;;;;;;;;;;;;;;;
;0,45;-2,28;0,45;-0,72;;;;;;;;;;;;;;;;
;0,45;0,41;0,45;1,42;;;;;;;;;;;;;;;;
;0,45;4,02;0,45;2,71;;;;;;;;;;;;;;;;
;0,45;5,65;0,45;-0,14;;;;;;;;;;;;;;;;
;0,45;1,13;0,45;1,64;;;;;;;;;;;;;;;;
;0,45;-2,51;0,45;1,86;;;;;;;;;;;;;;;;
;0,45;-2,25;0,45;-2,43;;;;;;;;;;;;;;;;
;0,45;-0,71;0,45;-0,64;;;;;;;;;;;;;;;;
;0,45;-0,25;0,45;-1,48;;;;;;;;;;;;;;;;
;0,45;-0,33;0,45;-0,21;;;;;;;;;;;;;;;;
;0,45;-0,89;0,45;0,20;;;;;;;;;;;;;;;;
;0,45;0,29;0,45;1,60;;;;;;;;;;;;;;;;
;0,45;2,73;0,45;2,25;;;;;;;;;;;;;;;;
;0,45;4,34;0,45;-0,42;;;;;;;;;;;;;;;;
;0,45;0,68;0,45;0,28;;;;;;;;;;;;;;;;
;0,45;-2,91;0,45;0,78;;;;;;;;;;;;;;;;
;0,45;-3,46;0,45;-3,31;;;;;;;;;;;;;;;;
;0,45;-2,42;0,45;-1,41;;;;;;;;;;;;;;;;
;0,45;-1,25;0,45;-2,15;;;;;;;;;;;;;;;;
;0,45;-0,63;0,45;-1,68;;;;;;;;;;;;;;;;
;0,45;-1,30;0,45;0,21;;;;;;;;;;;;;;;;
;0,45;-0,35;0,45;0,55;;;;;;;;;;;;;;;;
;0,45;1,73;0,45;1,84;;;;;;;;;;;;;;;;
;0,45;3,68;0,45;0,31;;;;;;;;;;;;;;;;
;0,45;1,60;0,45;-0,28;;;;;;;;;;;;;;;;
;0,45;-1,91;0,45;0,88;;;;;;;;;;;;;;;;
;0,45;-3,26;0,45;-2,13;;;;;;;;;;;;;;;;
;0,45;-2,30;0,45;-1,28;;;;;;;;;;;;;;;;
;0,45;-0,83;0,45;-1,52;;;;;;;;;;;;;;;;
;0,45;0,17;0,45;-1,03;;;;;;;;;;;;;;;;
;0,45;-0,35;0,45;0,10;;;;;;;;;;;;;;;;
;0,45;-0,26;0,45;1,28;;;;;;;;;;;;;;;;
;0,45;1,57;0,45;1,88;;;;;;;;;;;;;;;;
;0,45;3,41;0,45;-0,41;;;;;;;;;;;;;;;;
;0,45;0,92;0,45;-1,51;;;;;;;;;;;;;;;;
;0,45;-4,03;0,45;-1,55;;;;;;;;;;;;;;;;
;0,45;-6,54;0,45;-2,76;;;;;;;;;;;;;;;;
;0,45;-4,25;0,45;-2,94;;;;;;;;;;;;;;;;
;0,45;-1,12;0,45;-2,84;;;;;;;;;;;;;;;;
;0,45;1,12;0,45;2,52;;;;;;;;;;;;;;;;
;0,46;3,96;0,46;3,29;;;;;;;;;;;;;;;;
;0,46;6,30;0,46;4,32;;;;;;;;;;;;;;;;
;0,46;6,72;0,46;7,18;;;;;;;;;;;;;;;;
;0,46;7,07;0,46;4,07;;;;;;;;;;;;;;;;
;0,46;4,07;0,46;0,98;;;;;;;;;;;;;;;;
;0,46;-1,92;0,46;0,30;;;;;;;;;;;;;;;;
;0,46;-5,54;0,46;-1,10;;;;;;;;;;;;;;;;
;0,46;-3,79;0,46;-2,85;;;;;;;;;;;;;;;;
;0,46;-1,37;0,46;-3,83;;;;;;;;;;;;;;;;
;0,46;-0,77;0,46;1,39;;;;;;;;;;;;;;;;
;0,46;1,71;0,46;2,60;;;;;;;;;;;;;;;;
;0,46;4,73;0,46;0,87;;;;;;;;;;;;;;;;
;0,46;4,26;0,46;3,87;;;;;;;;;;;;;;;;
;0,46;2,50;0,46;1,17;;;;;;;;;;;;;;;;
;0,46;-0,70;0,46;-2,24;;;;;;;;;;;;;;;;
;0,46;-5,23;0,46;-2,80;;;;;;;;;;;;;;;;
;0,46;-7,18;0,46;-3,47;;;;;;;;;;;;;;;;
;0,46;-4,57;0,46;-3,48;;;;;;;;;;;;;;;;
;0,46;-1,41;0,46;-4,67;;;;;;;;;;;;;;;;
;0,46;-0,98;0,46;1,55;;;;;;;;;;;;;;;;
;0,46;1,99;0,46;3,73;;;;;;;;;;;;;;;;
;0,46;5,73;0,46;-0,31;;;;;;;;;;;;;;;;
;0,46;4,09;0,46;3,17;;;;;;;;;;;;;;;;
;0,46;0,34;0,46;1,41;;;;;;;;;;;;;;;;
;0,46;-2,04;0,46;-2,22;;;;;;;;;;;;;;;;
;0,46;-4,44;0,46;-3,22;;;;;;;;;;;;;;;;
;0,46;-5,31;0,46;-2,29;;;;;;;;;;;;;;;;
;0,46;-2,54;0,46;-0,74;;;;;;;;;;;;;;;;
;0,46;1,60;0,46;-1,94;;;;;;;;;;;;;;;;
;0,46;2,43;0,46;2,90;;;;;;;;;;;;;;;;
;0,46;3,83;0,46;5,57;;;;;;;;;;;;;;;;
;0,46;5,91;0,46;0,61;;;;;;;;;;;;;;;;
;0,46;3,19;0,46;1,54;;;;;;;;;;;;;;;;
;0,46;-1,92;0,46;0,44;;;;;;;;;;;;;;;;
;0,46;-4,40;0,46;-3,14;;;;;;;;;;;;;;;;
;0,46;-5,17;0,46;-4,04;;;;;;;;;;;;;;;;
;0,46;-4,59;0,46;-2,90;;;;;;;;;;;;;;;;
;0,46;-1,83;0,46;0,03;;;;;;;;;;;;;;;;
;0,46;2,47;0,46;-0,73;;;;;;;;;;;;;;;;
;0,46;3,25;0,46;1,88;;;;;;;;;;;;;;;;
;0,46;3,24;0,46;6,20;;;;;;;;;;;;;;;;
;0,47;4,97;0,47;1,08;;;;;;;;;;;;;;;;
;0,47;3,39;0,47;0,94;;;;;;;;;;;;;;;;
;0,47;-1,09;0,47;1,38;;;;;;;;;;;;;;;;
;0,47;-3,07;0,47;-2,00;;;;;;;;;;;;;;;;
;0,47;-3,61;0,47;-4,24;;;;;;;;;;;;;;;;
;0,47;-4,84;0,47;-3,30;;;;;;;;;;;;;;;;
;0,47;-3,65;0,47;0,21;;;;;;;;;;;;;;;;
;0,47;0,72;0,47;-2,79;;;;;;;;;;;;;;;;
;0,47;1,77;0,47;0,28;;;;;;;;;;;;;;;;
;0,47;1,71;0,47;5,48;;;;;;;;;;;;;;;;
;0,47;4,32;0,47;0,71;;;;;;;;;;;;;;;;
;0,47;3,91;0,47;1,20;;;;;;;;;;;;;;;;
;0,47;0,28;0,47;2,31;;;;;;;;;;;;;;;;
;0,47;-1,31;0,47;-0,33;;;;;;;;;;;;;;;;
;0,47;-1,68;0,47;-2,47;;;;;;;;;;;;;;;;
;0,47;-2,82;0,47;-2,18;;;;;;;;;;;;;;;;
;0,47;-2,85;0,47;0,07;;;;;;;;;;;;;;;;
;0,47;-0,22;0,47;-2,39;;;;;;;;;;;;;;;;
;0,47;0,06;0,47;-1,39;;;;;;;;;;;;;;;;
;0,47;-0,34;0,47;3,60;;;;;;;;;;;;;;;;
;0,47;2,16;0,47;0,31;;;;;;;;;;;;;;;;
;0,47;3,65;0,47;1,38;;;;;;;;;;;;;;;;
;0,47;2,05;0,47;1,37;;;;;;;;;;;;;;;;
;0,47;-0,24;0,47;0,63;;;;;;;;;;;;;;;;
;0,47;-1,40;0,47;-0,50;;;;;;;;;;;;;;;;
;0,47;-1,94;0,47;-2,11;;;;;;;;;;;;;;;;
;0,47;-1,66;0,47;0,87;;;;;;;;;;;;;;;;
;0,47;0,39;0,47;-2,12;;;;;;;;;;;;;;;;
;0,47;0,01;0,47;-1,09;;;;;;;;;;;;;;;;
;0,47;-0,81;0,47;3,50;;;;;;;;;;;;;;;;
;0,47;1,74;0,47;-0,42;;;;;;;;;;;;;;;;
;0,47;2,93;0,47;0,51;;;;;;;;;;;;;;;;
;0,47;0,93;0,47;0,72;;;;;;;;;;;;;;;;
;0,47;-1,34;0,47;-0,22;;;;;;;;;;;;;;;;
;0,47;-2,00;0,47;-0,24;;;;;;;;;;;;;;;;
;0,47;-1,23;0,47;-2,36;;;;;;;;;;;;;;;;
;0,47;-0,90;0,47;0,56;;;;;;;;;;;;;;;;
;0,47;0,56;0,47;-0,52;;;;;;;;;;;;;;;;
;0,47;0,42;0,47;-1,18;;;;;;;;;;;;;;;;
;0,47;-0,10;0,47;4,05;;;;;;;;;;;;;;;;
;0,47;2,25;0,47;-0,37;;;;;;;;;;;;;;;;
;0,48;2,68;0,48;-0,23;;;;;;;;;;;;;;;;
;0,48;-0,30;0,48;0,77;;;;;;;;;;;;;;;;
;0,48;-2,54;0,48;-1,68;;;;;;;;;;;;;;;;
;0,48;-3,10;0,48;-0,59;;;;;;;;;;;;;;;;
;0,48;-1,29;0,48;-1,36;;;;;;;;;;;;;;;;
;0,48;0,80;0,48;0,50;;;;;;;;;;;;;;;;
;0,48;2,45;0,48;0,07;;;;;;;;;;;;;;;;
;0,48;0,64;0,48;-1,06;;;;;;;;;;;;;;;;
;0,48;-1,32;0,48;4,88;;;;;;;;;;;;;;;;
;0,48;1,86;0,48;0,54;;;;;;;;;;;;;;;;
;0,48;4,28;0,48;-1,47;;;;;;;;;;;;;;;;
;0,48;0,44;0,48;1,12;;;;;;;;;;;;;;;;
;0,48;-3,04;0,48;-0,87;;;;;;;;;;;;;;;;
;0,48;-4,00;0,48;-1,99;;;;;;;;;;;;;;;;
;0,48;-2,29;0,48;-1,49;;;;;;;;;;;;;;;;
;0,48;0,02;0,48;-0,29;;;;;;;;;;;;;;;;
;0,48;2,29;0,48;-0,32;;;;;;;;;;;;;;;;
;0,48;0,65;0,48;-1,03;;;;;;;;;;;;;;;;
;0,48;-1,16;0,48;4,50;;;;;;;;;;;;;;;;
;0,48;1,61;0,48;0,10;;;;;;;;;;;;;;;;
;0,48;3,33;0,48;-1,50;;;;;;;;;;;;;;;;
;0,48;0,20;0,48;2,26;;;;;;;;;;;;;;;;
;0,48;-1,63;0,48;-1,02;;;;;;;;;;;;;;;;
;0,48;-2,09;0,48;-1,01;;;;;;;;;;;;;;;;
;0,48;-1,40;0,48;-0,72;;;;;;;;;;;;;;;;
;0,48;0,02;0,48;0,32;;;;;;;;;;;;;;;;
;0,48;1,92;0,48;-0,57;;;;;;;;;;;;;;;;
;0,48;0,07;0,48;-2,32;;;;;;;;;;;;;;;;
;0,48;-2,65;0,48;3,51;;;;;;;;;;;;;;;;
;0,48;-0,20;0,48;-0,43;;;;;;;;;;;;;;;;
;0,48;2,55;0,48;-2,40;;;;;;;;;;;;;;;;
;0,48;0,35;0,48;2,47;;;;;;;;;;;;;;;;
;0,48;-0,23;0,48;0,41;;;;;;;;;;;;;;;;
;0,48;-0,00;0,48;-0,29;;;;;;;;;;;;;;;;
;0,48;0,42;0,48;0,22;;;;;;;;;;;;;;;;
;0,48;-0,11;0,48;0,57;;;;;;;;;;;;;;;;
;0,48;1,28;0,48;1,15;;;;;;;;;;;;;;;;
;0,48;0,43;0,48;-3,54;;;;;;;;;;;;;;;;
;0,48;-2,12;0,48;3,25;;;;;;;;;;;;;;;;
;0,48;-0,75;0,48;-0,03;;;;;;;;;;;;;;;;
;0,48;1,90;0,48;-3,19;;;;;;;;;;;;;;;;
;0,49;-0,31;0,49;2,23;;;;;;;;;;;;;;;;
;0,49;-0,66;0,49;-0,38;;;;;;;;;;;;;;;;
;0,49;-0,49;0,49;-1,19;;;;;;;;;;;;;;;;
;0,49;-0,66;0,49;-0,39;;;;;;;;;;;;;;;;
;0,49;-1,25;0,49;-0,95;;;;;;;;;;;;;;;;
;0,49;-0,59;0,49;-0,27;;;;;;;;;;;;;;;;
;0,49;-0,99;0,49;-3,18;;;;;;;;;;;;;;;;
;0,49;-2,04;0,49;2,74;;;;;;;;;;;;;;;;
;0,49;1,19;0,49;1,66;;;;;;;;;;;;;;;;
;0,49;4,44;0,49;-1,93;;;;;;;;;;;;;;;;
;0,49;2,03;0,49;3,68;;;;;;;;;;;;;;;;
;0,49;0,02;0,49;1,19;;;;;;;;;;;;;;;;
;0,49;-0,03;0,49;-0,56;;;;;;;;;;;;;;;;
;0,49;-0,88;0,49;-1,97;;;;;;;;;;;;;;;;
;0,49;-2,76;0,49;-0,73;;;;;;;;;;;;;;;;
;0,49;-1,97;0,49;-0,51;;;;;;;;;;;;;;;;
;0,49;-0,95;0,49;-4,98;;;;;;;;;;;;;;;;
;0,49;-2,37;0,49;2,43;;;;;;;;;;;;;;;;
;0,49;0,29;0,49;1,20;;;;;;;;;;;;;;;;
;0,49;3,49;0,49;-2,33;;;;;;;;;;;;;;;;
;0,49;1,74;0,49;3,31;;;;;;;;;;;;;;;;
;0,49;0,10;0,49;1,03;;;;;;;;;;;;;;;;
;0,49;0,56;0,49;0,59;;;;;;;;;;;;;;;;
;0,49;0,26;0,49;-2,09;;;;;;;;;;;;;;;;
;0,49;-2,11;0,49;-0,54;;;;;;;;;;;;;;;;
;0,49;-2,29;0,49;1,40;;;;;;;;;;;;;;;;
;0,49;0,25;0,49;-3,53;;;;;;;;;;;;;;;;
;0,49;0,39;0,49;2,85;;;;;;;;;;;;;;;;
;0,49;2,44;0,49;3,15;;;;;;;;;;;;;;;;
;0,49;4,51;0,49;-0,77;;;;;;;;;;;;;;;;
;0,49;2,14;0,49;3,01;;;;;;;;;;;;;;;;
;0,49;-0,58;0,49;1,00;;;;;;;;;;;;;;;;
;0,49;-0,62;0,49;0,25;;;;;;;;;;;;;;;;
;0,49;-0,22;0,49;-1,67;;;;;;;;;;;;;;;;
;0,49;-1,06;0,49;-0,72;;;;;;;;;;;;;;;;
;0,49;-1,14;0,49;1,13;;;;;;;;;;;;;;;;
;0,49;0,13;0,49;-3,57;;;;;;;;;;;;;;;;
;0,49;-1,50;0,49;0,84;;;;;;;;;;;;;;;;
;0,49;-0,51;0,49;3,22;;;;;;;;;;;;;;;;
;0,49;3,29;0,49;-2,46;;;;;;;;;;;;;;;;
;0,49;2,00;0,49;-0,16;;;;;;;;;;;;;;;;
;0,50;-2,44;0,50;0,34;;;;;;;;;;;;;;;;
;0,50;-3,54;0,50;-0,72;;;;;;;;;;;;;;;;
;0,50;-1,52;0,50;-1,78;;;;;;;;;;;;;;;;
;0,50;0,27;0,50;-0,46;;;;;;;;;;;;;;;;
;0,50;1,78;0,50;2,73;;;;;;;;;;;;;;;;
;0,50;3,09;0,50;-1,33;;;;;;;;;;;;;;;;
;0,50;0,36;0,50;2,01;;;;;;;;;;;;;;;;
;0,50;-0,06;0,50;4,81;;;;;;;;;;;;;;;;
;0,50;3,26;0,50;-2,22;;;;;;;;;;;;;;;;
;0,50;2,04;0,50;-0,92;;;;;;;;;;;;;;;;
;0,50;-3,33;0,50;-0,81;;;;;;;;;;;;;;;;
;0,50;-5,50;0,50;-1,68;;;;;;;;;;;;;;;;
;0,50;-3,46;0,50;-2,72;;;;;;;;;;;;;;;;
;0,50;-0,63;0,50;-2,33;;;;;;;;;;;;;;;;
;0,50;0,91;0,50;1,70;;;;;;;;;;;;;;;;
;0,50;2,19;0,50;-1,26;;;;;;;;;;;;;;;;
;0,50;0,08;0,50;0,65;;;;;;;;;;;;;;;;
;0,50;-0,68;0,50;4,24;;;;;;;;;;;;;;;;
;0,50;2,50;0,50;-1,32;;;;;;;;;;;;;;;;
;0,50;2,63;0,50;-0,46;;;;;;;;;;;;;;;;
;0,50;-1,11;0,50;1,04;;;;;;;;;;;;;;;;
;0,50;-2,33;0,50;0,85;;;;;;;;;;;;;;;;
;0,50;0,02;0,50;-0,30;;;;;;;;;;;;;;;;
;0,50;1,89;0,50;-0,07;;;;;;;;;;;;;;;;
;0,50;2,35;0,50;3,60;;;;;;;;;;;;;;;;
;0,50;3,01;0,50;-0,20;;;;;;;;;;;;;;;;
;0,50;0,63;0,50;0,40;;;;;;;;;;;;;;;;
;0,50;-1,32;0,50;3,37;;;;;;;;;;;;;;;;
;0,50;0,61;0,50;-2,29;;;;;;;;;;;;;;;;
;0,50;0,30;0,50;-2,42;;;;;;;;;;;;;;;;
;0,50;-3,29;0,50;-1,32;;;;;;;;;;;;;;;;
;0,50;-4,71;0,50;-1,58;;;;;;;;;;;;;;;;
;0,50;-2,47;0,50;-2,33;;;;;;;;;;;;;;;;
;0,50;-0,54;0,50;-2,78;;;;;;;;;;;;;;;;
;0,50;-0,04;0,50;2,33;;;;;;;;;;;;;;;;
;0,50;1,77;0,50;-0,63;;;;;;;;;;;;;;;;
;0,50;1,32;0,50;0,55;;;;;;;;;;;;;;;;
;0,50;0,93;0,50;5,29;;;;;;;;;;;;;;;;
;0,50;3,74;0,50;0,29;;;;;;;;;;;;;;;;
;0,50;3,92;0,50;0,86;;;;;;;;;;;;;;;;
;0,50;0,19;0,50;1,22;;;;;;;;;;;;;;;;
;0,51;-2,27;0,51;0,40;;;;;;;;;;;;;;;;
;0,51;-1,55;0,51;-0,97;;;;;;;;;;;;;;;;
;0,51;-0,66;0,51;-2,81;;;;;;;;;;;;;;;;
;0,51;-1,03;0,51;1,61;;;;;;;;;;;;;;;;
;0,51;0,45;0,51;-1,12;;;;;;;;;;;;;;;;
;0,51;0,26;0,51;-1,53;;;;;;;;;;;;;;;;
;0,51;-0,75;0,51;3,58;;;;;;;;;;;;;;;;
;0,51;1,33;0,51;-1,19;;;;;;;;;;;;;;;;
;0,51;1,77;0,51;-0,19;;;;;;;;;;;;;;;;
;0,51;-0,32;0,51;0,70;;;;;;;;;;;;;;;;
;0,51;-1,49;0,51;-0,24;;;;;;;;;;;;;;;;
;0,51;-0,78;0,51;-0,69;;;;;;;;;;;;;;;;
;0,51;-0,84;0,51;-2,65;;;;;;;;;;;;;;;;
;0,51;-1,46;0,51;1,91;;;;;;;;;;;;;;;;
;0,51;0,23;0,51;-1,52;;;;;;;;;;;;;;;;
;0,51;0,44;0,51;-1,31;;;;;;;;;;;;;;;;
;0,51;-0,47;0,51;3,65;;;;;;;;;;;;;;;;
;0,51;1,75;0,51;-0,89;;;;;;;;;;;;;;;;
;0,51;1,85;0,51;-0,56;;;;;;;;;;;;;;;;
;0,51;-0,65;0,51;1,81;;;;;;;;;;;;;;;;
;0,51;-0,80;0,51;0,73;;;;;;;;;;;;;;;;
;0,51;1,10;0,51;-0,33;;;;;;;;;;;;;;;;
;0,51;0,94;0,51;-0,97;;;;;;;;;;;;;;;;
;0,51;-0,35;0,51;3,14;;;;;;;;;;;;;;;;
;0,51;1,29;0,51;-0,03;;;;;;;;;;;;;;;;
;0,51;1,36;0,51;-2,35;;;;;;;;;;;;;;;;
;0,51;-1,48;0,51;2,62;;;;;;;;;;;;;;;;
;0,51;-1,09;0,51;-1,32;;;;;;;;;;;;;;;;
;0,51;-0,56;0,51;-3,37;;;;;;;;;;;;;;;;
;0,51;-2,62;0,51;0,20;;;;;;;;;;;;;;;;
;0,51;-1,94;0,51;0,27;;;;;;;;;;;;;;;;
;0,51;1,14;0,51;-1,17;;;;;;;;;;;;;;;;
;0,51;1,66;0,51;-0,50;;;;;;;;;;;;;;;;
;0,51;0,13;0,51;3,38;;;;;;;;;;;;;;;;
;0,51;2,02;0,51;2,60;;;;;;;;;;;;;;;;
;0,51;3,83;0,51;-0,97;;;;;;;;;;;;;;;;
;0,51;1,59;0,51;3,24;;;;;;;;;;;;;;;;
;0,51;0,31;0,51;1,37;;;;;;;;;;;;;;;;
;0,51;-0,03;0,51;-2,78;;;;;;;;;;;;;;;;
;0,51;-2,43;0,51;0,24;;;;;;;;;;;;;;;;
;0,51;-2,41;0,51;-0,14;;;;;;;;;;;;;;;;
;0,52;0,26;0,52;-1,35;;;;;;;;;;;;;;;;
;0,52;1,09;0,52;-1,46;;;;;;;;;;;;;;;;
;0,52;-0,81;0,52;1,28;;;;;;;;;;;;;;;;
;0,52;-0,07;0,52;2,12;;;;;;;;;;;;;;;;
;0,52;1,81;0,52;-3,09;;;;;;;;;;;;;;;;
;0,52;-0,15;0,52;2,32;;;;;;;;;;;;;;;;
;0,52;0,03;0,52;1,81;;;;;;;;;;;;;;;;
;0,52;1,01;0,52;-4,43;;;;;;;;;;;;;;;;
;0,52;-2,03;0,52;1,20;;;;;;;;;;;;;;;;
;0,52;-2,92;0,52;-0,32;;;;;;;;;;;;;;;;
;0,52;-0,48;0,52;-2,38;;;;;;;;;;;;;;;;
;0,52;-0,08;0,52;-1,30;;;;;;;;;;;;;;;;
;0,52;-1,13;0,52;0,30;;;;;;;;;;;;;;;;
;0,52;-0,35;0,52;0,92;;;;;;;;;;;;;;;;
;0,52;0,90;0,52;-2,86;;;;;;;;;;;;;;;;
;0,52;-0,89;0,52;2,02;;;;;;;;;;;;;;;;
;0,52;0,36;0,52;2,14;;;;;;;;;;;;;;;;
;0,52;2,07;0,52;-4,27;;;;;;;;;;;;;;;;
;0,52;-0,93;0,52;2,72;;;;;;;;;;;;;;;;
;0,52;-1,51;0,52;0,73;;;;;;;;;;;;;;;;
;0,52;0,64;0,52;-2,31;;;;;;;;;;;;;;;;
;0,52;0,17;0,52;0,59;;;;;;;;;;;;;;;;
;0,52;-0,46;0,52;0,77;;;;;;;;;;;;;;;;
;0,52;0,82;0,52;1,72;;;;;;;;;;;;;;;;
;0,52;2,43;0,52;-0,90;;;;;;;;;;;;;;;;
;0,52;0,73;0,52;1,02;;;;;;;;;;;;;;;;
;0,52;-0,17;0,52;2,34;;;;;;;;;;;;;;;;
;0,52;0,09;0,52;-3,71;;;;;;;;;;;;;;;;
;0,52;-1,81;0,52;1,25;;;;;;;;;;;;;;;;
;0,52;-1,50;0,52;-0,04;;;;;;;;;;;;;;;;
;0,52;0,34;0,52;-3,06;;;;;;;;;;;;;;;;
