C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\LaRocha.1_M2.xdf;03.10.19;11:54:57;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;1,80;-0,55;1,80;-0,57;;;;;;;;;;;;;;;;
;1,80;-0,57;1,80;-0,17;;;;;;;;;;;;;;;;
;1,80;-0,08;1,80;-0,01;;;;;;;;;;;;;;;;
;1,80;0,17;1,80;-0,42;;;;;;;;;;;;;;;;
;1,80;-0,43;1,80;-1,34;;;;;;;;;;;;;;;;
;1,80;-1,29;1,80;-1,13;;;;;;;;;;;;;;;;
;1,80;-1,11;1,80;-0,29;;;;;;;;;;;;;;;;
;1,80;-0,68;1,80;-0,61;;;;;;;;;;;;;;;;
;1,80;-0,93;1,80;-0,04;;;;;;;;;;;;;;;;
;1,80;0,11;1,80;0,58;;;;;;;;;;;;;;;;
;1,80;0,88;1,80;0,67;;;;;;;;;;;;;;;;
;1,80;1,21;1,80;0,79;;;;;;;;;;;;;;;;
;1,80;1,38;1,80;0,57;;;;;;;;;;;;;;;;
;1,80;1,09;1,80;0,69;;;;;;;;;;;;;;;;
;1,80;0,91;1,80;0,41;;;;;;;;;;;;;;;;
;1,80;0,19;1,80;-0,36;;;;;;;;;;;;;;;;
;1,80;-0,79;1,80;-0,45;;;;;;;;;;;;;;;;
;1,80;-0,90;1,80;-0,14;;;;;;;;;;;;;;;;
;1,80;-0,71;1,80;-0,18;;;;;;;;;;;;;;;;
;1,80;-0,66;1,80;-0,90;;;;;;;;;;;;;;;;
;1,80;-1,12;1,80;-0,58;;;;;;;;;;;;;;;;
;1,80;-0,27;1,80;0,27;;;;;;;;;;;;;;;;
;1,80;0,43;1,80;0,85;;;;;;;;;;;;;;;;
;1,80;1,28;1,80;0,55;;;;;;;;;;;;;;;;
;1,80;0,75;1,80;-0,01;;;;;;;;;;;;;;;;
;1,80;0,80;1,80;0,92;;;;;;;;;;;;;;;;
;1,80;0,93;1,80;-1,02;;;;;;;;;;;;;;;;
;1,80;-1,33;1,80;-1,58;;;;;;;;;;;;;;;;
;1,80;-1,97;1,80;-0,96;;;;;;;;;;;;;;;;
;1,81;-1,65;1,81;-0,75;;;;;;;;;;;;;;;;
;1,81;-1,60;1,81;-0,63;;;;;;;;;;;;;;;;
;1,81;-1,08;1,81;-0,84;;;;;;;;;;;;;;;;
;1,81;-0,77;1,81;-0,65;;;;;;;;;;;;;;;;
;1,81;-0,15;1,81;0,04;;;;;;;;;;;;;;;;
;1,81;0,65;1,81;0,69;;;;;;;;;;;;;;;;
;1,81;1,29;1,81;0,99;;;;;;;;;;;;;;;;
;1,81;1,48;1,81;0,31;;;;;;;;;;;;;;;;
;1,81;0,62;1,81;0,08;;;;;;;;;;;;;;;;
;1,81;0,43;1,81;0,78;;;;;;;;;;;;;;;;
;1,81;0,61;1,81;0,25;;;;;;;;;;;;;;;;
;1,81;-0,26;1,81;-0,24;;;;;;;;;;;;;;;;
;1,81;-0,50;1,81;0,37;;;;;;;;;;;;;;;;
;1,81;0,14;1,81;0,27;;;;;;;;;;;;;;;;
;1,81;0,14;1,81;0,54;;;;;;;;;;;;;;;;
;1,81;0,53;1,81;-0,14;;;;;;;;;;;;;;;;
;1,81;0,05;1,81;0,26;;;;;;;;;;;;;;;;
;1,81;0,54;1,81;-0,02;;;;;;;;;;;;;;;;
;1,81;-0,07;1,81;0,03;;;;;;;;;;;;;;;;
;1,81;0,16;1,81;0,61;;;;;;;;;;;;;;;;
;1,81;0,45;1,81;0,32;;;;;;;;;;;;;;;;
;1,81;0,34;1,81;0,41;;;;;;;;;;;;;;;;
;1,81;0,28;1,81;-0,80;;;;;;;;;;;;;;;;
;1,81;-0,74;1,81;0,14;;;;;;;;;;;;;;;;
;1,81;0,21;1,81;-0,29;;;;;;;;;;;;;;;;
;1,81;-0,72;1,81;-0,00;;;;;;;;;;;;;;;;
;1,81;0,21;1,81;0,78;;;;;;;;;;;;;;;;
;1,81;0,45;1,81;-0,44;;;;;;;;;;;;;;;;
;1,81;-0,13;1,81;0,21;;;;;;;;;;;;;;;;
;1,81;0,19;1,81;-1,13;;;;;;;;;;;;;;;;
;1,81;-1,09;1,81;-0,25;;;;;;;;;;;;;;;;
;1,81;-0,20;1,81;0,47;;;;;;;;;;;;;;;;
;1,81;0,11;1,81;-0,19;;;;;;;;;;;;;;;;
;1,81;-0,30;1,81;-0,06;;;;;;;;;;;;;;;;
;1,81;0,00;1,81;-0,92;;;;;;;;;;;;;;;;
;1,81;-0,91;1,81;-0,81;;;;;;;;;;;;;;;;
;1,81;-0,61;1,81;0,34;;;;;;;;;;;;;;;;
;1,81;0,15;1,81;0,01;;;;;;;;;;;;;;;;
;1,81;-0,11;1,81;-0,03;;;;;;;;;;;;;;;;
;1,81;0,01;1,81;-0,44;;;;;;;;;;;;;;;;
;1,81;-0,18;1,81;0,16;;;;;;;;;;;;;;;;
;1,82;0,39;1,82;0,82;;;;;;;;;;;;;;;;
;1,82;1,02;1,82;1,25;;;;;;;;;;;;;;;;
;1,82;1,27;1,82;-0,27;;;;;;;;;;;;;;;;
;1,82;-0,13;1,82;-0,09;;;;;;;;;;;;;;;;
;1,82;0,31;1,82;0,37;;;;;;;;;;;;;;;;
;1,82;0,06;1,82;-0,50;;;;;;;;;;;;;;;;
;1,82;-0,87;1,82;-0,04;;;;;;;;;;;;;;;;
;1,82;-0,23;1,82;0,79;;;;;;;;;;;;;;;;
;1,82;0,61;1,82;0,19;;;;;;;;;;;;;;;;
;1,82;-0,08;1,82;-0,88;;;;;;;;;;;;;;;;
;1,82;-0,59;1,82;-0,14;;;;;;;;;;;;;;;;
;1,82;0,15;1,82;0,89;;;;;;;;;;;;;;;;
;1,82;1,16;1,82;1,82;;;;;;;;;;;;;;;;
;1,82;1,61;1,82;-0,94;;;;;;;;;;;;;;;;
;1,82;-0,88;1,82;-0,60;;;;;;;;;;;;;;;;
;1,82;0,03;1,82;0,49;;;;;;;;;;;;;;;;
;1,82;0,11;1,82;0,08;;;;;;;;;;;;;;;;
;1,82;-0,23;1,82;0,45;;;;;;;;;;;;;;;;
;1,82;0,07;1,82;-0,50;;;;;;;;;;;;;;;;
;1,82;-0,46;1,82;-0,02;;;;;;;;;;;;;;;;
;1,82;0,10;1,82;0,14;;;;;;;;;;;;;;;;
;1,82;0,19;1,82;0,79;;;;;;;;;;;;;;;;
;1,82;1,13;1,82;1,49;;;;;;;;;;;;;;;;
;1,82;1,55;1,82;-0,20;;;;;;;;;;;;;;;;
;1,82;-0,01;1,82;-0,87;;;;;;;;;;;;;;;;
;1,82;-0,67;1,82;-0,79;;;;;;;;;;;;;;;;
;1,82;-0,98;1,82;-0,21;;;;;;;;;;;;;;;;
;1,82;-0,85;1,82;0,06;;;;;;;;;;;;;;;;
;1,82;-0,48;1,82;0,37;;;;;;;;;;;;;;;;
;1,82;0,13;1,82;-0,67;;;;;;;;;;;;;;;;
;1,82;-0,66;1,82;-1,13;;;;;;;;;;;;;;;;
;1,82;-0,70;1,82;-0,88;;;;;;;;;;;;;;;;
;1,82;-0,82;1,82;-0,24;;;;;;;;;;;;;;;;
;1,82;-0,04;1,82;1,17;;;;;;;;;;;;;;;;
;1,82;1,02;1,82;1,01;;;;;;;;;;;;;;;;
;1,82;1,47;1,82;1,85;;;;;;;;;;;;;;;;
;1,82;2,37;1,82;0,71;;;;;;;;;;;;;;;;
;1,82;1,35;1,82;0,84;;;;;;;;;;;;;;;;
;1,82;1,43;1,82;1,18;;;;;;;;;;;;;;;;
;1,82;1,23;1,82;0,94;;;;;;;;;;;;;;;;
;1,82;0,56;1,82;0,19;;;;;;;;;;;;;;;;
;1,83;-0,32;1,83;-0,16;;;;;;;;;;;;;;;;
;1,83;-0,57;1,83;0,05;;;;;;;;;;;;;;;;
;1,83;-0,45;1,83;-0,31;;;;;;;;;;;;;;;;
;1,83;-0,87;1,83;-1,02;;;;;;;;;;;;;;;;
;1,83;-1,27;1,83;-0,97;;;;;;;;;;;;;;;;
;1,83;-1,13;1,83;-1,35;;;;;;;;;;;;;;;;
;1,83;-1,61;1,83;-1,48;;;;;;;;;;;;;;;;
;1,83;-1,56;1,83;-0,52;;;;;;;;;;;;;;;;
;1,83;-0,47;1,83;0,08;;;;;;;;;;;;;;;;
;1,83;0,08;1,83;-0,34;;;;;;;;;;;;;;;;
;1,83;-0,01;1,83;-0,25;;;;;;;;;;;;;;;;
;1,83;0,29;1,83;-0,28;;;;;;;;;;;;;;;;
;1,83;0,17;1,83;0,51;;;;;;;;;;;;;;;;
;1,83;0,89;1,83;1,30;;;;;;;;;;;;;;;;
;1,83;1,38;1,83;0,84;;;;;;;;;;;;;;;;
;1,83;0,91;1,83;0,09;;;;;;;;;;;;;;;;
;1,83;0,19;1,83;-0,32;;;;;;;;;;;;;;;;
;1,83;-0,27;1,83;0,02;;;;;;;;;;;;;;;;
;1,83;-0,31;1,83;-0,43;;;;;;;;;;;;;;;;
;1,83;-1,07;1,83;-0,81;;;;;;;;;;;;;;;;
;1,83;-1,21;1,83;-0,80;;;;;;;;;;;;;;;;
;1,83;-1,29;1,83;-1,28;;;;;;;;;;;;;;;;
;1,83;-1,44;1,83;-0,39;;;;;;;;;;;;;;;;
;1,83;-0,53;1,83;-0,96;;;;;;;;;;;;;;;;
;1,83;-1,00;1,83;-0,14;;;;;;;;;;;;;;;;
;1,83;0,44;1,83;0,86;;;;;;;;;;;;;;;;
;1,83;1,00;1,83;-0,25;;;;;;;;;;;;;;;;
;1,83;0,41;1,83;1,08;;;;;;;;;;;;;;;;
;1,83;1,60;1,83;0,37;;;;;;;;;;;;;;;;
;1,83;0,70;1,83;1,55;;;;;;;;;;;;;;;;
;1,83;1,99;1,83;1,51;;;;;;;;;;;;;;;;
;1,83;1,27;1,83;-0,07;;;;;;;;;;;;;;;;
;1,83;-0,00;1,83;-0,59;;;;;;;;;;;;;;;;
;1,83;-0,98;1,83;-1,24;;;;;;;;;;;;;;;;
;1,83;-1,57;1,83;0,48;;;;;;;;;;;;;;;;
;1,83;-0,15;1,83;1,22;;;;;;;;;;;;;;;;
;1,83;0,72;1,83;0,76;;;;;;;;;;;;;;;;
;1,83;0,73;1,83;-0,23;;;;;;;;;;;;;;;;
;1,83;0,40;1,83;-0,39;;;;;;;;;;;;;;;;
;1,83;0,25;1,83;0,41;;;;;;;;;;;;;;;;
;1,83;0,77;1,83;0,58;;;;;;;;;;;;;;;;
;1,84;0,12;1,84;-0,89;;;;;;;;;;;;;;;;
;1,84;-1,11;1,84;-0,58;;;;;;;;;;;;;;;;
;1,84;-0,90;1,84;-0,55;;;;;;;;;;;;;;;;
;1,84;-0,86;1,84;-0,17;;;;;;;;;;;;;;;;
;1,84;-0,73;1,84;-1,22;;;;;;;;;;;;;;;;
;1,84;-1,28;1,84;0,01;;;;;;;;;;;;;;;;
;1,84;0,32;1,84;0,12;;;;;;;;;;;;;;;;
;1,84;0,12;1,84;-0,41;;;;;;;;;;;;;;;;
;1,84;0,15;1,84;1,07;;;;;;;;;;;;;;;;
;1,84;1,54;1,84;0,40;;;;;;;;;;;;;;;;
;1,84;0,50;1,84;-0,41;;;;;;;;;;;;;;;;
;1,84;-0,18;1,84;-0,30;;;;;;;;;;;;;;;;
;1,84;-0,35;1,84;-0,35;;;;;;;;;;;;;;;;
;1,84;-0,71;1,84;-0,17;;;;;;;;;;;;;;;;
;1,84;-0,65;1,84;-0,01;;;;;;;;;;;;;;;;
;1,84;-0,43;1,84;-0,74;;;;;;;;;;;;;;;;
;1,84;-0,92;1,84;-0,34;;;;;;;;;;;;;;;;
;1,84;-0,11;1,84;0,43;;;;;;;;;;;;;;;;
;1,84;0,61;1,84;0,69;;;;;;;;;;;;;;;;
;1,84;0,97;1,84;0,62;;;;;;;;;;;;;;;;
;1,84;1,08;1,84;0,91;;;;;;;;;;;;;;;;
;1,84;1,38;1,84;0,16;;;;;;;;;;;;;;;;
;1,84;0,24;1,84;-0,32;;;;;;;;;;;;;;;;
;1,84;-0,23;1,84;0,16;;;;;;;;;;;;;;;;
;1,84;-0,24;1,84;-0,30;;;;;;;;;;;;;;;;
;1,84;-0,86;1,84;-0,39;;;;;;;;;;;;;;;;
;1,84;-0,80;1,84;0,04;;;;;;;;;;;;;;;;
;1,84;-0,03;1,84;0,52;;;;;;;;;;;;;;;;
;1,84;0,42;1,84;-0,22;;;;;;;;;;;;;;;;
;1,84;0,12;1,84;0,82;;;;;;;;;;;;;;;;
;1,84;1,37;1,84;0,43;;;;;;;;;;;;;;;;
;1,84;0,58;1,84;0,15;;;;;;;;;;;;;;;;
;1,84;0,56;1,84;0,55;;;;;;;;;;;;;;;;
;1,84;0,39;1,84;-0,85;;;;;;;;;;;;;;;;
;1,84;-1,18;1,84;-1,16;;;;;;;;;;;;;;;;
;1,84;-1,57;1,84;-0,61;;;;;;;;;;;;;;;;
;1,84;-1,04;1,84;0,54;;;;;;;;;;;;;;;;
;1,84;0,12;1,84;0,11;;;;;;;;;;;;;;;;
;1,84;-0,24;1,84;-0,93;;;;;;;;;;;;;;;;
;1,84;-0,34;1,84;0,45;;;;;;;;;;;;;;;;
;1,84;1,13;1,84;1,07;;;;;;;;;;;;;;;;
;1,85;1,45;1,85;0,79;;;;;;;;;;;;;;;;
;1,85;1,03;1,85;0,08;;;;;;;;;;;;;;;;
;1,85;0,36;1,85;-0,41;;;;;;;;;;;;;;;;
;1,85;-0,39;1,85;-0,17;;;;;;;;;;;;;;;;
;1,85;-0,51;1,85;-0,39;;;;;;;;;;;;;;;;
;1,85;-1,05;1,85;0,37;;;;;;;;;;;;;;;;
;1,85;0,24;1,85;1,17;;;;;;;;;;;;;;;;
;1,85;0,76;1,85;-0,34;;;;;;;;;;;;;;;;
;1,85;0,07;1,85;0,80;;;;;;;;;;;;;;;;
;1,85;1,38;1,85;0,55;;;;;;;;;;;;;;;;
;1,85;0,97;1,85;1,23;;;;;;;;;;;;;;;;
;1,85;1,53;1,85;0,42;;;;;;;;;;;;;;;;
;1,85;0,34;1,85;0,32;;;;;;;;;;;;;;;;
;1,85;0,58;1,85;0,65;;;;;;;;;;;;;;;;
;1,85;0,08;1,85;-0,84;;;;;;;;;;;;;;;;
;1,85;-1,13;1,85;-0,37;;;;;;;;;;;;;;;;
;1,85;-0,90;1,85;-0,84;;;;;;;;;;;;;;;;
;1,85;-1,18;1,85;0,15;;;;;;;;;;;;;;;;
;1,85;-0,07;1,85;0,38;;;;;;;;;;;;;;;;
;1,85;0,37;1,85;-0,08;;;;;;;;;;;;;;;;
;1,85;0,07;1,85;-1,36;;;;;;;;;;;;;;;;
;1,85;-0,99;1,85;-1,11;;;;;;;;;;;;;;;;
;1,85;-0,96;1,85;-1,52;;;;;;;;;;;;;;;;
;1,85;-1,97;1,85;-0,75;;;;;;;;;;;;;;;;
;1,85;-0,95;1,85;0,54;;;;;;;;;;;;;;;;
;1,85;-0,07;1,85;-1,38;;;;;;;;;;;;;;;;
;1,85;-1,68;1,85;-2,44;;;;;;;;;;;;;;;;
;1,85;-2,19;1,85;-1,48;;;;;;;;;;;;;;;;
;1,85;-1,16;1,85;0,18;;;;;;;;;;;;;;;;
;1,85;-0,05;1,85;-0,38;;;;;;;;;;;;;;;;
;1,85;-0,60;1,85;-0,75;;;;;;;;;;;;;;;;
;1,85;-0,26;1,85;-0,24;;;;;;;;;;;;;;;;
;1,85;0,18;1,85;-0,15;;;;;;;;;;;;;;;;
;1,85;0,12;1,85;0,26;;;;;;;;;;;;;;;;
;1,85;0,47;1,85;0,90;;;;;;;;;;;;;;;;
;1,85;1,07;1,85;0,54;;;;;;;;;;;;;;;;
;1,85;0,62;1,85;0,72;;;;;;;;;;;;;;;;
;1,85;1,17;1,85;1,51;;;;;;;;;;;;;;;;
;1,85;1,63;1,85;0,82;;;;;;;;;;;;;;;;
;1,85;0,96;1,85;0,85;;;;;;;;;;;;;;;;
;1,85;0,95;1,85;0,23;;;;;;;;;;;;;;;;
;1,86;0,06;1,86;-0,15;;;;;;;;;;;;;;;;
;1,86;-0,30;1,86;0,82;;;;;;;;;;;;;;;;
;1,86;0,55;1,86;0,98;;;;;;;;;;;;;;;;
;1,86;0,47;1,86;-0,79;;;;;;;;;;;;;;;;
;1,86;-1,11;1,86;-0,94;;;;;;;;;;;;;;;;
;1,86;-0,65;1,86;0,36;;;;;;;;;;;;;;;;
;1,86;0,23;1,86;0,74;;;;;;;;;;;;;;;;
;1,86;0,73;1,86;1,53;;;;;;;;;;;;;;;;
;1,86;1,80;1,86;1,35;;;;;;;;;;;;;;;;
;1,86;1,91;1,86;0,66;;;;;;;;;;;;;;;;
;1,86;1,26;1,86;0,36;;;;;;;;;;;;;;;;
;1,86;0,79;1,86;0,49;;;;;;;;;;;;;;;;
;1,86;0,43;1,86;0,59;;;;;;;;;;;;;;;;
;1,86;0,07;1,86;0,06;;;;;;;;;;;;;;;;
;1,86;-0,53;1,86;-0,27;;;;;;;;;;;;;;;;
;1,86;-0,77;1,86;-0,54;;;;;;;;;;;;;;;;
;1,86;-0,86;1,86;-0,73;;;;;;;;;;;;;;;;
;1,86;-1,17;1,86;-1,55;;;;;;;;;;;;;;;;
;1,86;-1,72;1,86;-0,82;;;;;;;;;;;;;;;;
;1,86;-0,87;1,86;-0,10;;;;;;;;;;;;;;;;
;1,86;-0,02;1,86;0,75;;;;;;;;;;;;;;;;
;1,86;0,90;1,86;-0,04;;;;;;;;;;;;;;;;
;1,86;0,37;1,86;0,11;;;;;;;;;;;;;;;;
;1,86;0,94;1,86;0,80;;;;;;;;;;;;;;;;
;1,86;1,14;1,86;0,43;;;;;;;;;;;;;;;;
;1,86;0,58;1,86;0,35;;;;;;;;;;;;;;;;
;1,86;0,28;1,86;0,10;;;;;;;;;;;;;;;;
;1,86;-0,06;1,86;-0,34;;;;;;;;;;;;;;;;
;1,86;-0,79;1,86;-0,63;;;;;;;;;;;;;;;;
;1,86;-0,94;1,86;-0,56;;;;;;;;;;;;;;;;
;1,86;-1,09;1,86;-0,70;;;;;;;;;;;;;;;;
;1,86;-0,90;1,86;-0,16;;;;;;;;;;;;;;;;
;1,86;-0,34;1,86;-0,01;;;;;;;;;;;;;;;;
;1,86;0,28;1,86;0,88;;;;;;;;;;;;;;;;
;1,86;1,26;1,86;0,58;;;;;;;;;;;;;;;;
;1,86;0,98;1,86;-0,45;;;;;;;;;;;;;;;;
;1,86;-0,01;1,86;-0,21;;;;;;;;;;;;;;;;
;1,86;0,04;1,86;-0,55;;;;;;;;;;;;;;;;
;1,86;-0,96;1,86;-0,36;;;;;;;;;;;;;;;;
;1,86;-0,72;1,86;-0,04;;;;;;;;;;;;;;;;
;1,86;-0,64;1,86;-0,22;;;;;;;;;;;;;;;;
;1,87;-0,44;1,87;-0,93;;;;;;;;;;;;;;;;
;1,87;-1,28;1,87;-2,12;;;;;;;;;;;;;;;;
;1,87;-2,00;1,87;-1,18;;;;;;;;;;;;;;;;
;1,87;-1,17;1,87;0,31;;;;;;;;;;;;;;;;
;1,87;0,30;1,87;0,88;;;;;;;;;;;;;;;;
;1,87;0,82;1,87;0,74;;;;;;;;;;;;;;;;
;1,87;1,63;1,87;1,99;;;;;;;;;;;;;;;;
;1,87;2,89;1,87;1,28;;;;;;;;;;;;;;;;
;1,87;2,11;1,87;1,24;;;;;;;;;;;;;;;;
;1,87;1,71;1,87;0,14;;;;;;;;;;;;;;;;
;1,87;0,14;1,87;0,56;;;;;;;;;;;;;;;;
;1,87;0,28;1,87;0,73;;;;;;;;;;;;;;;;
;1,87;-0,30;1,87;-0,64;;;;;;;;;;;;;;;;
;1,87;-1,50;1,87;-0,85;;;;;;;;;;;;;;;;
;1,87;-1,31;1,87;-0,13;;;;;;;;;;;;;;;;
;1,87;-0,47;1,87;-0,34;;;;;;;;;;;;;;;;
;1,87;-0,60;1,87;-0,37;;;;;;;;;;;;;;;;
;1,87;-0,08;1,87;0,24;;;;;;;;;;;;;;;;
;1,87;0,71;1,87;0,44;;;;;;;;;;;;;;;;
;1,87;0,82;1,87;-0,17;;;;;;;;;;;;;;;;
;1,87;0,10;1,87;-0,48;;;;;;;;;;;;;;;;
;1,87;-0,26;1,87;-0,40;;;;;;;;;;;;;;;;
;1,87;-0,55;1,87;-0,31;;;;;;;;;;;;;;;;
;1,87;-0,67;1,87;-0,06;;;;;;;;;;;;;;;;
;1,87;-0,37;1,87;0,46;;;;;;;;;;;;;;;;
;1,87;0,40;1,87;0,53;;;;;;;;;;;;;;;;
;1,87;0,63;1,87;0,40;;;;;;;;;;;;;;;;
;1,87;0,86;1,87;0,66;;;;;;;;;;;;;;;;
;1,87;1,12;1,87;0,61;;;;;;;;;;;;;;;;
;1,87;0,84;1,87;-0,11;;;;;;;;;;;;;;;;
;1,87;-0,03;1,87;0,88;;;;;;;;;;;;;;;;
;1,87;1,09;1,87;1,36;;;;;;;;;;;;;;;;
;1,87;0,85;1,87;-0,19;;;;;;;;;;;;;;;;
;1,87;-0,39;1,87;-1,08;;;;;;;;;;;;;;;;
;1,87;-1,53;1,87;-2,51;;;;;;;;;;;;;;;;
;1,87;-2,81;1,87;-0,85;;;;;;;;;;;;;;;;
;1,87;-1,40;1,87;0,04;;;;;;;;;;;;;;;;
;1,87;-0,72;1,87;-0,38;;;;;;;;;;;;;;;;
;1,87;-0,59;1,87;-0,70;;;;;;;;;;;;;;;;
;1,87;-0,17;1,87;-0,51;;;;;;;;;;;;;;;;
;1,88;0,19;1,88;-0,11;;;;;;;;;;;;;;;;
;1,88;0,48;1,88;0,43;;;;;;;;;;;;;;;;
;1,88;0,70;1,88;0,46;;;;;;;;;;;;;;;;
;1,88;0,75;1,88;0,72;;;;;;;;;;;;;;;;
;1,88;0,75;1,88;-0,21;;;;;;;;;;;;;;;;
;1,88;-0,23;1,88;-0,46;;;;;;;;;;;;;;;;
;1,88;-0,64;1,88;-0,70;;;;;;;;;;;;;;;;
;1,88;-1,05;1,88;-0,05;;;;;;;;;;;;;;;;
;1,88;-0,34;1,88;0,92;;;;;;;;;;;;;;;;
;1,88;0,63;1,88;0,33;;;;;;;;;;;;;;;;
;1,88;0,37;1,88;0,48;;;;;;;;;;;;;;;;
;1,88;1,11;1,88;0,74;;;;;;;;;;;;;;;;
;1,88;1,15;1,88;0,51;;;;;;;;;;;;;;;;
;1,88;0,89;1,88;0,44;;;;;;;;;;;;;;;;
;1,88;0,45;1,88;0,20;;;;;;;;;;;;;;;;
;1,88;0,16;1,88;-0,05;;;;;;;;;;;;;;;;
;1,88;-0,55;1,88;-1,09;;;;;;;;;;;;;;;;
;1,88;-1,59;1,88;-1,41;;;;;;;;;;;;;;;;
;1,88;-1,93;1,88;-0,59;;;;;;;;;;;;;;;;
;1,88;-0,91;1,88;0,38;;;;;;;;;;;;;;;;
;1,88;-0,02;1,88;-0,21;;;;;;;;;;;;;;;;
;1,88;-0,11;1,88;-0,35;;;;;;;;;;;;;;;;
;1,88;0,36;1,88;0,62;;;;;;;;;;;;;;;;
;1,88;1,35;1,88;0,23;;;;;;;;;;;;;;;;
;1,88;0,38;1,88;-0,68;;;;;;;;;;;;;;;;
;1,88;-0,34;1,88;0,31;;;;;;;;;;;;;;;;
;1,88;0,27;1,88;0,06;;;;;;;;;;;;;;;;
;1,88;-0,40;1,88;-0,22;;;;;;;;;;;;;;;;
;1,88;-0,52;1,88;0,20;;;;;;;;;;;;;;;;
;1,88;0,05;1,88;-0,09;;;;;;;;;;;;;;;;
;1,88;-0,28;1,88;-0,78;;;;;;;;;;;;;;;;
;1,88;-0,84;1,88;-1,16;;;;;;;;;;;;;;;;
;1,88;-1,16;1,88;-0,45;;;;;;;;;;;;;;;;
;1,88;-0,42;1,88;0,43;;;;;;;;;;;;;;;;
;1,88;0,17;1,88;-0,21;;;;;;;;;;;;;;;;
;1,88;-0,26;1,88;-0,39;;;;;;;;;;;;;;;;
;1,88;-0,00;1,88;0,20;;;;;;;;;;;;;;;;
;1,88;0,50;1,88;0,10;;;;;;;;;;;;;;;;
;1,88;0,24;1,88;0,35;;;;;;;;;;;;;;;;
;1,88;0,50;1,88;0,29;;;;;;;;;;;;;;;;
;1,88;0,35;1,88;0,21;;;;;;;;;;;;;;;;
;1,89;0,24;1,89;-0,39;;;;;;;;;;;;;;;;
;1,89;-0,61;1,89;-1,02;;;;;;;;;;;;;;;;
;1,89;-1,19;1,89;-0,92;;;;;;;;;;;;;;;;
;1,89;-1,35;1,89;-0,70;;;;;;;;;;;;;;;;
;1,89;-1,10;1,89;-0,31;;;;;;;;;;;;;;;;
;1,89;-0,68;1,89;-0,09;;;;;;;;;;;;;;;;
;1,89;0,11;1,89;1,09;;;;;;;;;;;;;;;;
;1,89;1,55;1,89;0,89;;;;;;;;;;;;;;;;
;1,89;1,39;1,89;0,05;;;;;;;;;;;;;;;;
;1,89;0,78;1,89;0,52;;;;;;;;;;;;;;;;
;1,89;1,17;1,89;1,41;;;;;;;;;;;;;;;;
;1,89;1,54;1,89;1,48;;;;;;;;;;;;;;;;
;1,89;1,23;1,89;0,25;;;;;;;;;;;;;;;;
;1,89;-0,10;1,89;-1,07;;;;;;;;;;;;;;;;
;1,89;-1,31;1,89;-0,98;;;;;;;;;;;;;;;;
;1,89;-1,45;1,89;-0,41;;;;;;;;;;;;;;;;
;1,89;-1,09;1,89;0,30;;;;;;;;;;;;;;;;
;1,89;-0,22;1,89;0,21;;;;;;;;;;;;;;;;
;1,89;0,10;1,89;-0,10;;;;;;;;;;;;;;;;
;1,89;0,47;1,89;0,46;;;;;;;;;;;;;;;;
;1,89;1,15;1,89;0,40;;;;;;;;;;;;;;;;
;1,89;0,87;1,89;0,29;;;;;;;;;;;;;;;;
;1,89;0,68;1,89;1,13;;;;;;;;;;;;;;;;
;1,89;1,41;1,89;1,38;;;;;;;;;;;;;;;;
;1,89;1,15;1,89;-0,29;;;;;;;;;;;;;;;;
;1,89;-0,59;1,89;-1,14;;;;;;;;;;;;;;;;
;1,89;-1,23;1,89;-0,34;;;;;;;;;;;;;;;;
;1,89;-0,82;1,89;-0,69;;;;;;;;;;;;;;;;
;1,89;-1,51;1,89;-0,37;;;;;;;;;;;;;;;;
;1,89;-0,59;1,89;0,24;;;;;;;;;;;;;;;;
;1,89;0,04;1,89;-0,40;;;;;;;;;;;;;;;;
;1,89;0,06;1,89;0,88;;;;;;;;;;;;;;;;
;1,89;1,51;1,89;1,09;;;;;;;;;;;;;;;;
;1,89;1,73;1,89;1,22;;;;;;;;;;;;;;;;
;1,89;1,69;1,89;0,32;;;;;;;;;;;;;;;;
;1,89;0,68;1,89;0,30;;;;;;;;;;;;;;;;
;1,89;0,40;1,89;0,20;;;;;;;;;;;;;;;;
;1,89;-0,14;1,89;0,59;;;;;;;;;;;;;;;;
